,Project_ID,Organization,Project_start_date,Project_end_date,Organization_size,IT_dpt_size,Customer_type,Estimated_Duration,Actual_Duration,Project_Profit_Loss_percent,Project_type,Development_type,Estimated_effort,Management_clarity,Training_effort,User_resistance,Software_licence_cost,hardware_cost,Development_cost,maintainance_cost,Additional_cost,Estimated_total_cost,Requirement_stability,Manager_experience,Development_team_experience,Maintanainance_support_team_experience,Machine_learning_team_experience,Data_Analysis_team experience,Team_size,Daily_work_hours,Level_of_outsourcing,Software_availability,Software_accuracy,Software_stability,Cloud_platform_type,Computing_Tier,Programming_language_used,DB_used,Open_source_tool_used,Degree_of_software_reuse,Increase_in_productivity,Change_in_waiting_time,Change_avg_wait_time,Change_avg_call_duration,Change_in_revenue,Annual_outsourcing_cost,Total_benefits,ROI
807,807,Company_1,2019-03-01,2019-04-29,5.0,4.0,1,57.5,298.0,31.16806988066287,Voice Bots,Feature-Driven,40051.2,6.0,13210.18723241098,2.0,1724.0,4134.0,7.6,1791.088,361.0,54981.24493150684,2.0,11.0,4.0,7.0,8.0,7.0,26.0,8,5.6,80,67.28,75,Oracle,T5,ASP.Net,PLSQL,T5,6,91,-57,-57,-11,-98,361058.88567341474,247098.30820057346,3.494229050440699
808,808,Company_1,2022-11-01,2026-09-01,3.0,3.2,1,1399.1,261.0,50.104212475158306,Machine Learning chatbot,Lean,35078.399999999994,6.0,10241.299727549947,2.0,1526.0,3438.0,7.36,1464.1168,534.6,41865.8301369863,2.0,8.0,7.0,6.0,5.0,4.0,25.2,8,5.36,95,87.208,75,Azure,T3,Java,MongoDB,T3,4,88,38,38,-45,-22,302696.5887506667,252533.70313712597,5.031976490393904
809,809,Company_1,2022-04-08,2025-07-14,4.0,3.6,1,1191.8,371.0,43.3139778581509,Voice Bots,Agile,49862.399999999994,6.0,14169.93289148293,2.0,1021.0,2791.0,7.48,1352.1024,376.8,47369.27999999999,5.0,7.0,6.0,7.0,7.0,6.0,25.6,8,5.48,80,67.244,75,GCP,T3,ASP.Net,PLSQL,T5,6,59,-78,-78,-27,-8,366576.2218115092,308124.72780357243,5.5047374121703445
810,810,Company_2,2022-08-26,2026-04-20,3.0,6.2,2,1332.1,238.0,53.51700950818391,Linguistic Based,Waterfall,7996.799999999999,6.0,2337.2074208861086,2.0,1650.0,3197.0,7.36,1316.1168,570.6,36922.211506849315,3.0,6.0,9.0,8.0,8.0,9.0,7.2,8,2.36,90,74.208,82,AWS,T4,Python,MySQL,T2,7,4,51,51,-66,18,284734.7820030586,205035.3048046368,4.553169662293966
811,811,Company_5,2021-08-26,2024-04-20,3.0,6.2,5,967.1,91.0,26.123720844765582,Voice Bots,Lean,22422.399999999998,6.0,5778.347035862819,2.0,1895.0,3061.0,7.36,1209.1168,506.6,13987.472876712327,4.0,7.0,7.0,10.0,6.0,5.0,45.2,8,5.36,80,67.208,75,Salesforce,T5,ASP.Net,PLSQL,T5,6,44,-28,-28,8,46,361765.55043744115,73567.99737529764,4.25956318369565
812,812,Company_5,2019-04-12,2019-07-22,5.0,7.0,5,99.5,391.0,67.5016324434986,Linguistic Based,Lean,96342.4,6.0,26665.982444383342,2.0,1427.0,3703.0,7.6,1373.088,434.0,62484.58520547944,3.0,8.0,8.0,7.0,10.0,11.0,46.0,8,5.6,90,74.28,82,GCP,T5,Python,MySQL,T2,7,54,-20,-20,89,-44,356870.51760578365,533209.6167421435,7.533458532031433
813,813,Company_2,2022-02-17,2025-04-05,4.0,6.6,2,1141.8,138.0,65.51762058909,Voice Bots,Waterfall,4636.799999999999,7.0,1153.4121918451656,2.0,2008.0,3508.0,7.48,1713.1024,399.8,24251.09917808219,2.0,4.0,8.0,7.0,6.0,9.0,7.6,8,2.48,80,67.244,75,IBM,T4,ASP.Net,PLSQL,T5,6,27,-42,-42,-98,-33,337509.03361206123,71344.16746107042,1.9418941771328162
814,814,Company_7,2020-07-02,2022-01-01,4.0,4.6,7,546.8,647.0,18.711393307306427,Voice Bots,Feature-Driven,28985.6,6.0,5371.045906863673,2.0,1442.0,3517.0,7.48,1374.1024,404.8,100432.12602739724,3.0,8.0,8.0,8.0,10.0,9.0,9.6,8,2.48,80,67.244,75,Azure,T5,ASP.Net,PLSQL,T5,6,40,14,14,-79,94,178108.87495797506,176515.89846775038,0.7575640927843942
815,815,Company_4,2019-02-06,2019-03-14,5.0,4.0,4,34.5,108.0,34.12616282854089,Machine Learning chatbot,Lean,8467.199999999999,6.0,2548.827306693226,2.0,1270.0,3357.0,7.6,1887.088,405.0,17214.430684931503,4.0,8.0,8.0,6.0,8.0,9.0,16.0,8,1.6,95,87.28,75,AWS,T3,Java,MongoDB,T3,4,80,61,61,-47,-12,349636.3628608518,86088.54633102224,4.000952276997407
816,816,Company_1,2020-05-30,2021-10-27,5.0,4.0,1,513.5,262.0,63.874787793111686,Linguistic Based,Lean,35212.799999999996,6.0,10037.846685075274,2.0,1339.0,3877.0,7.6,1885.088,568.0,46283.12547945206,5.0,5.0,9.0,8.0,8.0,8.0,26.0,8,5.6,90,74.28,82,Azure,T3,Python,MySQL,T2,7,22,90,90,-32,83,270496.41379209666,270815.39462438476,4.8512771516395645
817,817,Company_7,2021-07-05,2024-01-07,4.0,4.6,7,914.8,300.0,43.04586549844791,Hybrid model,Extreme Programming,13440.0,6.0,4325.776652739169,2.0,1859.0,3383.0,7.48,1898.1024,476.8,52636.93150684931,4.0,6.0,8.0,7.0,8.0,6.0,9.6,8,2.48,75,92.244,95,Azure,T4,Java,Oracle,T4,5,94,-33,-33,40,64,387820.2832764571,332432.2751905,5.3155709437059935
818,818,Company_3,2021-04-09,2023-07-17,5.0,6.0,3,827.5,121.0,34.46980134054944,Linguistic Based,Agile,8131.2,6.0,2287.0758175451047,1.0,1630.0,3520.0,7.6,1282.088,543.0,19442.478904109586,2.0,6.0,7.0,6.0,13.0,6.0,14.0,8,3.6,90,74.28,82,AWS,T3,Python,MySQL,T2,7,38,-41,-41,11,49,343938.13117543096,138668.6391287826,6.132250975438734
819,819,Company_7,2021-11-22,2024-10-13,3.0,4.2,7,1055.1,633.0,29.50707411367243,Machine Learning chatbot,Extreme Programming,28358.399999999998,6.0,6585.638857649276,2.0,1910.0,3960.0,7.36,1517.1168,526.6,115390.52383561643,3.0,8.0,8.0,9.0,8.0,5.0,9.2,8,2.36,95,87.208,75,AWS,T4,Java,MongoDB,T3,4,37,35,35,-28,93,347463.97854309937,541640.1741139784,3.6939744799632828
820,820,Company_3,2020-08-10,2022-03-20,4.0,5.6,3,585.8,572.0,38.789500022208436,Machine Learning chatbot,Waterfall,38438.399999999994,6.0,14470.700882567442,2.0,1872.0,3200.0,7.48,1420.1024,529.8,92528.6005479452,3.0,7.0,11.0,6.0,6.0,9.0,13.6,8,3.48,95,87.244,75,GCP,T3,Java,MongoDB,T3,4,78,-99,-99,70,-83,253205.92610624997,396577.9776185842,3.2860042761923203
821,821,Company_7,2019-12-02,2020-11-01,4.0,4.6,7,333.8,13.0,31.6184326121219,Voice Bots,Extreme Programming,582.4,6.0,164.2473042518991,2.0,2312.0,3456.0,7.48,1359.1024,591.8,2311.449863013698,3.0,7.0,10.0,7.0,10.0,7.0,9.6,8,2.48,80,67.244,75,GCP,T1,ASP.Net,PLSQL,T5,6,62,-89,-89,66,-70,286671.44436374266,5708.496951090623,1.4696607278549452
822,822,Company_4,2020-05-06,2021-09-09,4.0,3.6,4,489.8,303.0,58.972142177068854,Machine Learning chatbot,Scrum,23755.199999999997,5.0,8371.28377309806,2.0,1515.0,3596.0,7.48,1617.1024,578.8,51001.624109589044,4.0,5.0,10.0,7.0,8.0,8.0,15.6,8,1.48,95,87.244,75,GCP,T5,Java,MongoDB,T3,4,30,-71,-71,44,52,279579.81552670634,190512.25585997044,2.7354154732525737
823,823,Company_7,2021-04-21,2023-08-10,5.0,5.0,7,839.5,388.0,38.06758709500036,button-based,Lean,17382.399999999998,6.0,4233.6056877367155,2.0,1833.0,3531.0,7.6,1545.088,565.0,66800.20602739726,3.0,7.0,8.0,10.0,6.0,8.0,10.0,8,2.6,85,92.28,80,IBM,T4,Python,Oracle,T1,6,7,34,34,82,23,264211.41327001964,322293.81318317645,3.8247428017062064
824,824,Company_4,2021-09-26,2024-06-21,3.0,3.2,4,998.1,321.0,30.233822596325584,Hybrid model,Lean,25166.399999999998,7.0,7354.091473372759,2.0,1997.0,3621.0,7.36,1715.1168,539.6,58212.6904109589,4.0,9.0,9.0,9.0,6.0,5.0,15.2,8,1.3599999999999999,75,92.208,95,IBM,T4,Java,Oracle,T4,5,8,-71,-71,26,-50,192929.5237647472,159887.6010633774,1.7466107464649594
825,825,Company_6,2020-03-24,2021-06-15,4.0,5.6,6,446.8,228.0,15.46012305772004,button-based,Lean,25536.0,6.0,7229.72574030871,2.0,1626.0,3346.0,7.48,1170.1024,463.8,34699.22630136986,3.0,9.0,6.0,6.0,4.0,5.0,21.6,8,4.48,85,92.244,80,GCP,T5,Python,Oracle,T1,6,62,84,84,61,58,297416.5393170961,244269.72297870376,6.039630245849615
826,826,Company_2,2022-09-11,2026-05-22,3.0,6.2,2,1348.1,620.0,33.65460579956766,Keyword recognition-based,Waterfall,20832.0,5.0,5814.780998784778,2.0,2081.0,3442.0,7.36,1516.1168,416.6,106485.76438356163,4.0,6.0,7.0,5.0,6.0,7.0,7.2,8,2.36,85,87.208,70,Salesforce,T2,R,MySQL,T3,6,24,-79,-79,83,-36,370174.74251702084,556807.9220202396,4.228942340260788
827,827,Company_1,2020-03-19,2021-06-05,4.0,3.6,1,441.8,233.0,21.307336980666037,Voice Bots,Scrum,31315.199999999997,6.0,9398.30755463476,2.0,2155.0,3514.0,7.48,1528.1024,430.8,40940.334246575345,3.0,11.0,9.0,8.0,5.0,9.0,25.6,8,5.48,80,67.244,75,GCP,T1,ASP.Net,PLSQL,T5,6,69,67,67,-57,55,342385.0346965786,180741.98493652977,3.414765738060598
828,828,Company_5,2019-07-29,2020-02-23,4.0,6.6,5,207.8,311.0,51.77767901741187,Voice Bots,Lean,76630.4,7.0,25064.646631630105,1.0,1731.0,3861.0,7.48,1444.1024,514.8,54094.573150684926,4.0,6.0,6.0,6.0,7.0,9.0,45.6,8,5.48,80,67.244,75,IBM,T4,ASP.Net,PLSQL,T5,6,65,98,98,64,10,244930.21957956828,172580.2578212199,2.1903432778826675
829,829,Company_6,2020-02-02,2021-03-05,4.0,5.6,6,395.8,403.0,49.669176738995176,Keyword recognition-based,Extreme Programming,45136.0,5.0,14962.321700786764,2.0,2228.0,3772.0,7.48,1644.1024,436.8,75012.32219178083,1.0,7.0,8.0,11.0,11.0,6.0,21.6,8,4.48,85,87.244,70,Oracle,T4,R,MySQL,T3,6,89,-66,-66,69,-37,222072.2533871658,263674.8074860042,2.515086585532947
830,830,Company_1,2022-03-26,2025-06-18,4.0,3.6,1,1178.8,277.0,32.601342445771486,Linguistic Based,Lean,37228.799999999996,6.0,11393.08625302591,2.0,2457.0,3778.0,7.48,1433.1024,485.8,52024.698082191775,4.0,9.0,3.0,5.0,8.0,6.0,25.6,8,5.48,90,74.244,82,Oracle,T5,Python,MySQL,T2,7,37,96,96,34,5,291805.8314797001,306376.7311687257,4.889063126991975
831,831,Company_1,2019-04-18,2019-08-03,4.0,3.6,1,105.8,412.0,20.882389787721905,button-based,Feature-Driven,55372.799999999996,6.0,16631.144777910464,3.0,1949.0,3998.0,7.48,1794.1024,495.8,78166.67178082191,3.0,10.0,4.0,8.0,11.0,9.0,25.6,8,5.48,85,92.244,80,Oracle,T3,Python,Oracle,T1,6,50,-97,-97,96,-72,235669.6905239682,373511.83626072214,3.7784027098920534
832,832,Company_4,2022-08-09,2026-03-17,5.0,4.0,4,1314.5,375.0,22.460650414325865,Keyword recognition-based,Scrum,29399.999999999996,6.0,8409.9759063649,2.0,1613.0,3698.0,7.6,1359.088,484.0,61800.41095890411,4.0,3.0,6.0,6.0,7.0,5.0,16.0,8,1.6,85,87.28,70,AWS,T1,R,MySQL,T3,6,25,-26,-26,-6,46,330630.0636060918,278140.11466275674,3.500619176265894
833,833,Company_6,2022-09-26,2026-06-21,4.0,5.6,6,1362.8,371.0,45.513379544925606,Hybrid model,Scrum,41552.0,6.0,9684.828321361012,2.0,2025.0,3262.0,7.48,1600.1024,480.8,62968.35616438355,3.0,9.0,9.0,6.0,10.0,5.0,21.6,8,4.48,75,92.244,95,AWS,T4,Java,Oracle,T4,5,95,0,0,85,-10,300263.7136532655,372793.7133686048,4.92033421351193
834,834,Company_1,2019-02-13,2019-03-28,4.0,3.6,1,41.8,284.0,51.183761094989244,Hybrid model,Lean,38169.6,5.0,14956.647661695395,2.0,1854.0,3292.0,7.48,1249.1024,591.8,45712.01753424657,3.0,6.0,3.0,8.0,8.0,6.0,25.6,8,5.48,75,92.244,95,Salesforce,T3,Java,Oracle,T4,5,12,18,18,83,84,289292.71430214663,295043.7925536005,5.454403206608838
835,835,Company_2,2020-10-21,2022-08-11,4.0,6.6,2,657.8,33.0,80.46896115965865,Keyword recognition-based,Lean,1108.8,5.0,340.9683997182369,2.0,3054.0,3522.0,7.48,1355.1024,541.8,6440.153424657534,3.0,4.0,9.0,7.0,6.0,9.0,7.6,8,2.48,85,87.244,70,IBM,T5,R,MySQL,T3,6,90,-41,-41,78,-89,275240.8301260497,22316.903026906573,2.46527505718442
836,836,Company_5,2020-10-01,2022-07-02,4.0,6.6,5,637.8,379.0,19.116165988677093,Machine Learning chatbot,Extreme Programming,93385.59999999999,7.0,28171.590760244297,2.0,1743.0,3143.0,7.48,1416.1024,415.8,58656.7397260274,3.0,11.0,9.0,6.0,4.0,6.0,45.6,8,5.48,95,87.244,75,Salesforce,T2,Java,MongoDB,T3,4,45,83,83,75,73,278439.4351179341,340582.40872564056,4.806364457288716
837,837,Company_4,2019-08-14,2020-03-26,5.0,4.0,4,223.5,537.0,19.42016041672086,Linguistic Based,Extreme Programming,42100.799999999996,6.0,11604.800390834003,2.0,954.0,3713.0,7.6,1558.088,556.0,83888.52164383561,2.0,6.0,7.0,8.0,5.0,7.0,16.0,8,1.6,90,74.28,82,AWS,T2,Python,MySQL,T2,7,67,31,31,51,-91,246770.81349304575,376719.091077322,3.4907108111495075
838,838,Company_5,2020-06-26,2021-12-20,4.0,6.6,5,540.8,55.0,18.72035928573134,Linguistic Based,Waterfall,13552.0,6.0,3409.9109433886083,1.0,2481.0,3745.0,7.48,1580.1024,586.8,10632.328767123287,4.0,7.0,7.0,6.0,6.0,7.0,45.6,8,5.48,90,74.244,82,AWS,T5,Python,MySQL,T2,7,48,63,63,22,-45,296491.84009104554,61809.81979844657,4.813384927446145
839,839,Company_5,2022-12-01,2026-10-31,4.0,6.6,5,1428.8,506.0,33.23610613814952,Hybrid model,Agile,124678.4,6.0,34441.35696665934,2.0,2741.0,3602.0,7.48,1478.1024,431.8,96187.13424657534,4.0,10.0,10.0,7.0,5.0,5.0,45.6,8,5.48,75,92.244,95,IBM,T2,Java,Oracle,T4,5,7,-71,-71,98,-7,311294.23831284017,565655.8004508585,4.880784419679269
840,840,Company_1,2019-05-04,2019-09-04,4.0,3.6,1,121.8,348.0,48.69900638005937,Linguistic Based,Agile,46771.2,7.0,14611.280239288111,2.0,2565.0,3605.0,7.48,1512.1024,455.8,65231.40821917808,3.0,8.0,11.0,6.0,8.0,7.0,25.6,8,5.48,90,74.244,82,Salesforce,T5,Python,MySQL,T2,7,59,83,83,-48,-50,351870.6343031479,464134.99034107954,6.115207275329425
841,841,Company_2,2022-02-09,2025-03-20,4.0,6.6,2,1133.8,322.0,36.75448616610784,Voice Bots,Scrum,10819.199999999999,5.0,2784.3357158942335,2.0,1520.0,3703.0,7.48,1373.1024,529.8,52858.46136986301,3.0,7.0,6.0,8.0,7.0,9.0,7.6,8,2.48,80,67.244,75,GCP,T4,ASP.Net,PLSQL,T5,6,85,92,92,-21,-88,267650.6712287971,132013.4543106243,1.497489538844033
842,842,Company_7,2019-04-26,2019-08-19,4.0,4.6,7,113.8,176.0,39.0953128520327,Keyword recognition-based,Lean,7884.799999999999,7.0,2528.5979043089487,2.0,2737.0,3241.0,7.48,1443.1024,574.8,32415.43890410959,2.0,6.0,7.0,7.0,10.0,7.0,9.6,8,2.48,85,87.244,70,IBM,T5,R,MySQL,T3,6,86,-37,-37,-58,89,273673.4889662355,118345.71126185784,2.650905718473987
843,843,Company_6,2021-06-21,2023-12-10,5.0,6.0,6,900.5,317.0,38.45818362417716,Keyword recognition-based,Feature-Driven,35504.0,6.0,9943.933534368472,2.0,2024.0,3350.0,7.6,1501.088,640.0,54875.56602739726,4.0,11.0,6.0,5.0,4.0,7.0,22.0,8,4.6,85,87.28,70,Salesforce,T5,R,MySQL,T3,6,57,-66,-66,32,-13,316507.1870126898,298707.6321485424,4.443363117191523
844,844,Company_2,2019-12-02,2020-11-01,4.0,6.6,2,333.8,130.0,41.51215624485812,Machine Learning chatbot,Lean,4368.0,6.0,1109.2065604529905,2.0,2318.0,3503.0,7.48,1633.1024,454.8,23682.936986301367,1.0,9.0,8.0,6.0,7.0,7.0,7.6,8,2.48,95,87.244,75,Salesforce,T1,Java,MongoDB,T3,4,71,-49,-49,-2,-85,242902.4893536847,78739.34576606941,2.3247289308591097
845,845,Company_1,2021-06-11,2023-11-20,4.0,3.6,1,890.8,597.0,27.923770120031254,button-based,Agile,80236.79999999999,6.0,21273.79391506314,2.0,1400.0,3512.0,7.48,1534.1024,491.8,95418.59178082191,2.0,4.0,6.0,8.0,6.0,8.0,25.6,8,5.48,85,92.244,80,Salesforce,T4,Python,Oracle,T1,6,97,3,3,88,39,239846.59898926786,550822.049662146,4.772691038318753
846,846,Company_7,2020-05-28,2021-10-23,5.0,5.0,7,511.5,431.0,53.066806038654335,button-based,Scrum,19308.8,6.0,5900.009130781024,3.0,2922.0,3134.0,7.6,1255.088,439.0,76940.93917808218,3.0,6.0,4.0,6.0,5.0,8.0,10.0,8,2.6,85,92.28,80,Oracle,T2,Python,Oracle,T1,6,66,0,0,72,69,341461.28547214804,462687.12015252677,5.01353616286933
847,847,Company_7,2019-12-03,2020-11-03,1.0,3.4,7,335.7,282.0,12.819894115404587,Voice Bots,Extreme Programming,12633.599999999999,6.0,3069.8360653472273,2.0,1482.0,3173.0,7.12,1789.1456,541.2,45383.61205479452,4.0,10.0,5.0,8.0,7.0,8.0,8.4,8,2.12,80,67.136,75,AWS,T4,ASP.Net,PLSQL,T5,6,30,35,35,3,64,239420.05565655205,97156.75229190853,1.1407893266539695
848,848,Company_6,2020-07-10,2022-01-17,4.0,5.6,6,554.8,24.0,49.51219363688025,Hybrid model,Feature-Driven,2688.0,6.0,691.3635304907485,2.0,1416.0,2871.0,7.48,1289.1024,493.8,3356.501917808219,1.0,6.0,11.0,11.0,8.0,6.0,21.6,8,4.48,75,92.244,95,IBM,T3,Java,Oracle,T4,5,96,-16,-16,-71,-63,309768.0204947811,24879.385013485247,6.412295783740048
849,849,Company_6,2019-02-13,2019-03-28,5.0,6.0,6,41.5,151.0,34.98074827278407,Machine Learning chatbot,Extreme Programming,16912.0,8.0,6606.505637993755,2.0,2410.0,3205.0,7.6,1480.088,447.0,26233.29205479452,2.0,4.0,9.0,9.0,5.0,5.0,22.0,8,4.6,95,87.28,75,AWS,T2,Java,MongoDB,T3,4,3,-27,-27,33,43,214878.441600242,97784.40862958957,2.727492852416059
850,850,Company_6,2020-06-04,2021-11-06,4.0,5.6,6,518.8,108.0,71.26139475065482,Linguistic Based,Feature-Driven,12096.0,6.0,3827.144433594616,2.0,1927.0,3571.0,7.48,1145.1024,530.8,17848.22794520548,2.0,5.0,5.0,10.0,9.0,5.0,21.6,8,4.48,90,74.244,82,GCP,T3,Python,MySQL,T2,7,89,74,74,-95,-62,310945.4608397239,119073.94754124126,5.6714716949380835
851,851,Company_5,2019-06-14,2019-11-25,4.0,6.6,5,162.8,120.0,61.25701669691053,Voice Bots,Waterfall,29567.999999999996,5.0,9786.344465860773,2.0,1503.0,3856.0,7.48,1371.1024,627.8,20339.506849315065,4.0,10.0,7.0,8.0,5.0,6.0,45.6,8,5.48,80,67.244,75,Oracle,T2,ASP.Net,PLSQL,T5,6,66,-31,-31,-46,-46,361617.5623567553,98314.84818824616,3.833688885212914
852,852,Company_6,2021-04-20,2023-08-08,5.0,6.0,6,838.5,704.0,51.36747361778144,Keyword recognition-based,Feature-Driven,78848.0,6.0,26240.93452541942,2.0,2195.0,2958.0,7.6,1188.088,538.0,111564.5194520548,3.0,10.0,5.0,8.0,6.0,7.0,22.0,8,4.6,85,87.28,70,Salesforce,T2,R,MySQL,T3,6,51,98,98,26,13,301134.7675010458,631156.4719685847,4.657322552622352
853,853,Company_3,2019-11-01,2020-08-31,5.0,6.0,3,302.5,182.0,32.669820862200986,Machine Learning chatbot,Agile,12230.4,6.0,4162.74913752931,2.0,1800.0,3648.0,7.6,1585.088,506.0,31606.369315068492,5.0,9.0,7.0,10.0,6.0,10.0,14.0,8,3.6,95,87.28,75,IBM,T5,Java,MongoDB,T3,4,17,-98,-98,-79,-13,327973.0014976813,165289.4071931465,4.22962335678157
854,854,Company_4,2021-09-27,2024-06-23,4.0,3.6,4,998.8,96.0,35.26297714732486,Voice Bots,Waterfall,7526.4,6.0,2167.9804627717504,2.0,1960.0,3145.0,7.48,1783.1024,492.8,16322.419726027394,2.0,7.0,9.0,6.0,6.0,7.0,15.6,8,1.48,80,67.244,75,IBM,T4,ASP.Net,PLSQL,T5,6,45,-10,-10,-41,-35,295056.8354200257,36459.19906248413,1.2336883669488685
855,855,Company_3,2022-01-31,2025-03-02,5.0,6.0,3,1124.5,168.0,42.79516345783016,Keyword recognition-based,Feature-Driven,11289.599999999999,7.0,3469.693028245494,2.0,2636.0,3526.0,7.6,1660.088,500.0,32202.42410958904,4.0,4.0,10.0,7.0,7.0,8.0,14.0,8,3.6,85,87.28,70,GCP,T1,R,MySQL,T3,6,53,78,78,-26,-4,272011.7560914902,124872.02698819205,2.8777213343702415
856,856,Company_2,2022-09-26,2026-06-21,4.0,6.6,2,1362.8,93.0,30.17630529110886,Machine Learning chatbot,Lean,3124.7999999999997,5.0,922.1421843964982,2.0,2015.0,2928.0,7.48,1684.1024,513.8,15298.678356164382,3.0,7.0,6.0,5.0,8.0,8.0,7.6,8,2.48,95,87.244,75,Azure,T3,Java,MongoDB,T3,4,88,-93,-93,-82,-99,254875.9036799987,59105.54295470254,2.863441114237611
857,857,Company_6,2019-05-20,2019-10-06,4.0,5.6,6,137.8,10.0,31.27978089685413,Linguistic Based,Feature-Driven,1120.0,5.0,325.8150729551137,2.0,1949.0,3418.0,7.48,1578.1024,562.8,1729.4794520547944,3.0,6.0,6.0,11.0,9.0,7.0,21.6,8,4.48,90,74.244,82,Salesforce,T4,Python,MySQL,T2,7,39,17,17,-45,-6,316265.11325341143,11213.98737655531,5.48402463714268
858,858,Company_5,2020-08-15,2022-03-30,5.0,7.0,5,590.5,553.0,46.671325274450666,Linguistic Based,Feature-Driven,136259.19999999998,7.0,48958.30496130801,2.0,2367.0,3510.0,7.6,1321.088,503.0,98096.44273972603,3.0,7.0,7.0,10.0,9.0,9.0,46.0,8,5.6,90,74.28,82,Azure,T1,Python,MySQL,T2,7,83,96,96,-75,24,359254.85353695654,759168.7467611925,6.739003837024485
859,859,Company_1,2021-11-16,2024-10-01,4.0,3.6,1,1048.8,466.0,53.12223667109232,button-based,Extreme Programming,62630.399999999994,6.0,18251.553381265785,2.0,1961.0,3829.0,7.48,1420.1024,479.8,82545.5802739726,2.0,6.0,9.0,8.0,8.0,7.0,25.6,8,5.48,85,92.244,80,GCP,T1,Python,Oracle,T1,6,36,17,17,41,71,320215.48033907556,574026.1288814563,5.95405044069273
860,860,Company_6,2021-05-14,2023-09-25,4.0,5.6,6,862.8,102.0,49.66819279137505,Machine Learning chatbot,Scrum,11424.0,5.0,2569.9486305972728,2.0,1206.0,3617.0,7.48,1800.1024,380.8,16457.60219178082,3.0,6.0,5.0,6.0,7.0,6.0,21.6,8,4.48,95,87.244,75,IBM,T5,Java,MongoDB,T3,4,100,-36,-36,83,10,319960.0935533991,97345.7202953301,4.914939440202659
861,861,Company_6,2019-02-01,2019-03-04,2.0,4.8,6,30.4,726.0,63.023846409174524,Machine Learning chatbot,Waterfall,81312.0,5.0,21404.799391220433,2.0,1350.0,3878.0,7.24,1543.1312,462.4,120982.2312328767,3.0,4.0,8.0,9.0,10.0,5.0,20.8,8,4.24,95,87.172,75,IBM,T5,Java,MongoDB,T3,4,6,85,85,-76,34,276989.5430442604,587383.8168550712,3.8551246812800617
862,862,Company_3,2020-04-24,2021-08-16,5.0,6.0,3,477.5,10.0,24.5203227916445,button-based,Agile,672.0,6.0,197.35671135910243,2.0,1639.0,3678.0,7.6,1341.088,558.0,1662.2794520547945,4.0,9.0,5.0,6.0,6.0,5.0,14.0,8,3.6,85,92.28,80,GCP,T3,Python,Oracle,T1,6,0,-91,-91,-58,6,270523.57113052194,9166.739901515573,4.514560076035522
863,863,Company_1,2022-06-09,2025-11-15,4.0,3.6,1,1253.8,344.0,59.90991063543438,button-based,Lean,46233.6,7.0,11047.673903428426,2.0,2372.0,4155.0,7.48,1524.1024,503.8,67782.89095890411,3.0,5.0,8.0,8.0,9.0,8.0,25.6,8,5.48,85,92.244,80,AWS,T5,Python,Oracle,T1,6,31,-84,-84,0,30,297975.81615463115,394314.62189233385,4.817317855790507
864,864,Company_2,2022-06-18,2025-12-03,3.0,6.2,2,1263.1,582.0,27.066729989384413,Machine Learning chatbot,Waterfall,19555.199999999997,4.0,6036.5343496794385,2.0,1662.0,3601.0,7.36,1244.1168,488.6,93797.99013698628,6.0,7.0,9.0,7.0,8.0,7.0,7.2,8,2.36,95,87.208,75,IBM,T2,Java,MongoDB,T3,4,50,-22,-22,-53,26,344949.2495563112,494396.6962955704,4.270866631294913
865,865,Company_1,2020-03-22,2021-06-11,4.0,3.6,1,444.8,626.0,51.29986489169109,Keyword recognition-based,Waterfall,84134.4,7.0,27223.599877813118,2.0,1065.0,3073.0,7.48,1049.1024,506.8,82131.88602739727,3.0,10.0,12.0,8.0,7.0,10.0,25.6,8,5.48,85,87.244,70,GCP,T1,R,MySQL,T3,6,72,-59,-59,92,76,203662.76501857906,406812.77371032484,3.953164883789733
866,866,Company_1,2019-07-05,2020-01-06,3.0,3.2,1,184.1,439.0,14.049803499275976,Linguistic Based,Waterfall,59001.6,5.0,15587.32704058272,2.0,2077.0,3067.0,7.36,1399.1168,533.6,71569.74904109589,4.0,6.0,6.0,5.0,5.0,9.0,25.2,8,5.36,90,74.208,82,AWS,T3,Python,MySQL,T2,7,38,84,84,82,-80,267832.76880057785,442031.14259568334,5.17622876310305
867,867,Company_4,2022-01-12,2025-01-23,4.0,3.6,4,1105.8,114.0,12.255452315416168,Keyword recognition-based,Feature-Driven,8937.599999999999,6.0,1673.014269139931,2.0,2395.0,3479.0,7.48,1733.1024,400.8,21027.846575342464,4.0,8.0,5.0,8.0,6.0,3.0,15.6,8,1.48,85,87.244,70,Salesforce,T3,R,MySQL,T3,6,21,-36,-36,-45,-70,334930.53499336273,84473.75935915076,3.017233008452983
868,868,Company_7,2020-01-17,2021-02-01,2.0,3.8,7,380.4,353.0,39.850733894596814,Keyword recognition-based,Lean,15814.4,5.0,4559.52477350877,2.0,2508.0,3247.0,7.24,1483.1312,407.4,62171.71397260274,3.0,6.0,7.0,3.0,5.0,8.0,8.8,8,2.24,85,87.172,70,AWS,T2,R,MySQL,T3,6,96,-63,-63,72,50,344124.522112395,290955.4609677159,3.679868743781641
